,AAPL_Close,VIX,GDP,FedRate,CPI,Unemployment,VIX_Rolling_30,CPI_Rolling_90,GDP_Change,CPI_Change,VIX_Change,VIX_FedRate_Interaction,GDP_Lag_1Q,CPI_Lag_1M,FedRate_Lag_1M,Unemployment_Lag_1M
2022-06-09,140.5718231201172,0.8562622265600134,-0.04992650767257429,-0.5929282621247912,0.20248805196234504,-0.5895950659730458,0.9229814058160034,0.025877684764908804,-0.05227334548023093,-0.13799393335649032,1.3254328228340018,-0.34377351874643997,-0.11710081953355801,0.06938834025007556,-0.754284303010893,-0.5918089385981319
2022-06-10,135.1417236328125,1.1183855877556679,-0.04992650767257429,-0.5929282621247912,0.20248805196234504,-0.5895950659730458,0.8996106747865631,0.029953603196120844,-0.05227334548023093,-0.13799393335649032,0.9422117901809858,-0.29308074271499496,-0.11710081953355801,0.06938834025007556,-0.754284303010893,-0.5918089385981319
2022-06-11,135.1417236328125,1.1183855877556679,-0.04992650767257429,-0.5929282621247912,0.20248805196234504,-0.5895950659730458,0.8800783831830071,0.034029521627330146,-0.05227334548023093,-0.13799393335649032,-0.02259067893923789,-0.29308074271499496,-0.11710081953355801,0.06938834025007556,-0.754284303010893,-0.5918089385981319
2022-06-12,135.1417236328125,1.1183855877556679,-0.04992650767257429,-0.5929282621247912,0.20248805196234504,-0.5895950659730458,0.8746365472384651,0.03810544005853944,-0.05227334548023093,-0.13799393335649032,-0.02259067893923789,-0.29308074271499496,-0.11710081953355801,0.06938834025007556,-0.754284303010893,-0.5918089385981319
2022-06-13,129.9678497314453,2.1084541092977003,-0.04992650767257429,-0.5929282621247912,0.20248805196234504,-0.5895950659730458,0.8996592544157904,0.042181358489748744,-0.05227334548023093,-0.13799393335649032,3.4035802426395536,-0.10160859925788564,-0.11710081953355801,0.06938834025007556,-0.754284303010893,-0.5918089385981319
2022-06-14,130.83506774902344,1.898439300624118,-0.04992650767257429,-0.5929282621247912,0.20248805196234504,-0.5895950659730458,0.9182197773544915,0.04625727692096079,-0.05227334548023093,-0.13799393335649032,-0.6154100189298125,-0.1422239553666076,-0.11710081953355801,0.06938834025007556,-0.754284303010893,-0.5918089385981319
2022-06-15,133.46636962890625,1.4136692928612529,-0.04992650767257429,-0.5929282621247912,0.20248805196234504,-0.5895950659730458,0.9286661584414522,0.05033319535217008,-0.05227334548023093,-0.13799393335649032,-1.4466484232121855,-0.23597499425986346,-0.11710081953355801,0.06938834025007556,-0.754284303010893,-0.5918089385981319
2022-06-16,128.1741943359375,1.9394951079321903,-0.04992650767257429,-0.5929282621247912,0.20248805196234504,-0.5895950659730458,0.9619487926951216,0.054409113783379384,-0.05227334548023093,-0.13799393335649032,1.6821706955836402,-0.1342840570104867,-0.11710081953355801,0.06938834025007556,-0.754284303010893,-0.5918089385981319
2022-06-17,129.65249633789062,1.6521065650436144,-0.04992650767257429,-0.5929282621247912,0.20248805196234504,-0.5895950659730458,0.9627747854027561,0.05848503221458868,-0.05227334548023093,-0.13799393335649032,-0.8601600379698546,-0.1898629377794527,-0.11710081953355801,0.06938834025007556,-0.754284303010893,-0.5918089385981319
2022-06-18,129.65249633789062,1.6521065650436144,-0.04992650767257429,-0.5929282621247912,0.20248805196234504,-0.5895950659730458,0.9714234051172279,0.06256095064580072,-0.05227334548023093,-0.13799393335649032,-0.02259067893923789,-0.1898629377794527,-0.11710081953355801,0.06938834025007556,-0.754284303010893,-0.5918089385981319
2022-06-19,129.65249633789062,1.6521065650436144,-0.04992650767257429,-0.5929282621247912,0.20248805196234504,-0.5895950659730458,0.9796833229261881,0.06663686907701002,-0.05227334548023093,-0.13799393335649032,-0.02259067893923789,-0.1898629377794527,-0.11710081953355801,0.06938834025007556,-0.754284303010893,-0.5918089385981319
2022-06-20,129.65249633789062,1.6521065650436144,-0.04992650767257429,-0.5929282621247912,0.20248805196234504,-0.5895950659730458,0.9879432407351483,0.07071278750821933,-0.05227334548023093,-0.13799393335649032,-0.02259067893923789,-0.1898629377794527,-0.11710081953355801,0.06938834025007556,-0.754284303010893,-0.5918089385981319
2022-06-21,133.89996337890625,1.5036754673321406,-0.04992650767257429,-0.5929282621247912,0.20248805196234504,-0.5895950659730458,0.9916359134711974,0.07478870593942862,-0.05227334548023093,-0.13799393335649032,-0.48047160226029045,-0.21856844635399317,-0.11710081953355801,0.06938834025007556,-0.754284303010893,-0.5918089385981319
2022-06-22,133.38751220703125,1.307872492775214,-0.04992650767257429,-0.5929282621247912,0.20248805196234504,-0.5895950659730458,0.9939195452750376,0.07886462437063792,-0.05227334548023093,-0.13799393335649032,-0.6454112151046744,-0.2564353357843335,-0.11710081953355801,0.06938834025007556,-0.754284303010893,-0.5918089385981319
2022-06-23,136.2651824951172,1.3236628172092322,-0.04992650767257429,-0.5929282621247912,0.20248805196234504,-0.5895950659730458,0.9919760264800969,0.08294054280184995,-0.05227334548023093,-0.13799393335649032,0.029787359904959,-0.25338160041200225,-0.11710081953355801,0.06938834025007556,-0.754284303010893,-0.5918089385981319
2022-06-24,139.60601806640625,1.036274575501789,-0.04992650767257429,-0.5929282621247912,0.20248805196234504,-0.5895950659730458,0.9864370127423309,0.08701646123305926,-0.05227334548023093,-0.13799393335649032,-0.9726038569586236,-0.30896042293469955,-0.11710081953355801,0.06938834025007556,-0.754284303010893,-0.5918089385981319
2022-06-25,139.60601806640625,1.036274575501789,-0.04992650767257429,-0.5929282621247912,0.20248805196234504,-0.5895950659730458,0.9851251403359613,0.09109237966426856,-0.05227334548023093,-0.13799393335649032,-0.02259067893923789,-0.30896042293469955,-0.11710081953355801,0.06938834025007556,-0.754284303010893,-0.5918089385981319
2022-06-26,139.60601806640625,1.036274575501789,-0.04992650767257429,-0.5929282621247912,0.20248805196234504,-0.5895950659730458,0.9924618969114475,0.09516829809547786,-0.05227334548023093,-0.13799393335649032,-0.02259067893923789,-0.30896042293469955,-0.11710081953355801,0.06938834025007556,-0.754284303010893,-0.5918089385981319
2022-06-27,139.60601806640625,0.9920611851967258,-0.04992650767257429,-0.5929282621247912,0.20248805196234504,-0.5895950659730458,0.9984382014513369,0.09924421652668716,-0.05227334548023093,-0.13799393335649032,-0.17851467041331975,-0.3175109751712569,-0.11710081953355801,0.06938834025007556,-0.754284303010893,-0.5918089385981319
2022-06-28,135.4471893310547,1.2147081329450693,-0.04992650767257429,-0.5929282621247912,0.20248805196234504,-0.5895950659730458,1.0112653828679772,0.10332013495789645,-0.05227334548023093,-0.13799393335649032,0.7707591338699701,-0.27445265406317737,-0.11710081953355801,0.06938834025007556,-0.754284303010893,-0.5918089385981319
2022-06-29,137.2112579345703,1.1831268817147673,-0.04992650767257429,-0.5929282621247912,0.20248805196234504,-0.5895950659730458,1.0231208048871472,0.1073960533891085,-0.05227334548023093,-0.13799393335649032,-0.12952813692788456,-0.28056024130037716,-0.11710081953355801,0.06938834025007556,-0.754284303010893,-0.5918089385981319
2022-06-30,134.7376708984375,1.2699748708263985,-0.04992650767257429,-0.5929282621247912,0.20248805196234504,-0.5895950659730458,1.0353649195444437,0.11087438483138669,-0.05227334548023093,-0.13799393335649032,0.27357442012316463,-0.2637644637674807,0.08979488923227014,0.06938834025007556,-0.754284303010893,-0.5918089385981319
2022-07-01,136.9156036376953,0.9525847717494148,0.11366498652278845,-0.39196540591758494,0.1961063711172495,-0.6324427859500014,1.0402722868936385,0.11428197054942095,5.212492908454347,-0.6564274433119066,-1.0842054580782094,-0.00843542159582112,0.08979488923227014,0.2511695664741047,-0.5663087528390086,-0.5918089385981319
2022-07-02,136.9156036376953,0.9525847717494148,0.11366498652278845,-0.39196540591758494,0.1961063711172495,-0.6324427859500014,1.049892675272965,0.11768955626744974,-0.05227334548023093,-0.13799393335649032,-0.02259067893923789,-0.00843542159582112,0.08979488923227014,0.2511695664741047,-0.5663087528390086,-0.5918089385981319
2022-07-03,136.9156036376953,0.9525847717494148,0.11366498652278845,-0.39196540591758494,0.1961063711172495,-0.6324427859500014,1.0591729413760078,0.121097141985484,-0.05227334548023093,-0.13799393335649032,-0.02259067893923789,-0.00843542159582112,0.08979488923227014,0.2511695664741047,-0.5663087528390086,-0.5918089385981319
2022-07-04,136.9156036376953,0.9525847717494148,0.11366498652278845,-0.39196540591758494,0.1961063711172495,-0.6324427859500014,1.0684532074790503,0.1245047277035128,-0.05227334548023093,-0.13799393335649032,-0.02259067893923789,-0.00843542159582112,0.08979488923227014,0.2511695664741047,-0.5663087528390086,-0.5918089385981319
2022-07-05,139.50746154785156,1.0852255450268704,0.11366498652278845,-0.39196540591758494,0.1961063711172495,-0.6324427859500014,1.081814848223653,0.12791231342154433,-0.05227334548023093,-0.13799393335649032,0.45446880159436115,0.027180263511378578,0.08979488923227014,0.2511695664741047,-0.5663087528390086,-0.5918089385981319
2022-07-06,140.84774780273438,0.9573217486071671,0.11366498652278845,-0.39196540591758494,0.1961063711172495,-0.6324427859500014,1.0898804197135503,0.1313198991395786,-0.05227334548023093,-0.13799393335649032,-0.4685818327341696,-0.007163484830397669,0.08979488923227014,0.2511695664741047,-0.5663087528390086,-0.5918089385981319
2022-07-07,144.22802734375,0.854683133880385,0.11366498652278845,-0.39196540591758494,0.1961063711172495,-0.6324427859500014,1.0998895007310034,0.13472748485761013,-0.05227334548023093,-0.13799393335649032,-0.3913292685432391,-0.03472321998288852,0.08979488923227014,0.2511695664741047,-0.5663087528390086,-0.5918089385981319
2022-07-08,144.90802001953125,0.6272989080931562,0.11366498652278845,-0.39196540591758494,0.1961063711172495,-0.6324427859500014,1.1031934715615415,0.13813507057564164,-0.05227334548023093,-0.13799393335649032,-0.8598490668672194,-0.09577869171963839,0.08979488923227014,0.2511695664741047,-0.5663087528390086,-0.5918089385981319
2022-07-09,144.90802001953125,0.6272989080931562,0.11366498652278845,-0.39196540591758494,0.1961063711172495,-0.6324427859500014,1.096148239098342,0.14154265629367319,-0.05227334548023093,-0.13799393335649032,-0.02259067893923789,-0.09577869171963839,0.08979488923227014,0.2511695664741047,-0.5663087528390086,-0.5918089385981319
2022-07-10,144.90802001953125,0.6272989080931562,0.11366498652278845,-0.39196540591758494,0.1961063711172495,-0.6324427859500014,1.0810374351452463,0.1449502420117047,-0.05227334548023093,-0.13799393335649032,-0.02259067893923789,-0.09577869171963839,0.08979488923227014,0.2511695664741047,-0.5663087528390086,-0.5918089385981319
2022-07-11,142.76947021484375,0.8688946668159075,0.11366498652278845,-0.39196540591758494,0.1961063711172495,-0.6324427859500014,1.0733605655608607,0.14835782772973624,-0.05227334548023093,-0.13799393335649032,0.9189853049876068,-0.030907247944913365,0.08979488923227014,0.2511695664741047,-0.5663087528390086,-0.5918089385981319
2022-07-12,143.74514770507812,1.0457491315795595,0.11366498652278845,-0.39196540591758494,0.1961063711172495,-0.6324427859500014,1.0711255319210171,0.15176541344776776,-0.05227334548023093,-0.13799393335649032,0.6263710170324301,0.016580359154970338,0.08979488923227014,0.2511695664741047,-0.5663087528390086,-0.5918089385981319
2022-07-13,143.38050842285156,0.9715332815426897,0.11366498652278845,-0.39196540591758494,0.1961063711172495,-0.6324427859500014,1.0361423233554665,0.1551729991657993,-0.05227334548023093,-0.13799393335649032,-0.28374659915452577,-0.0033475127924225113,0.08979488923227014,0.2511695664741047,-0.5663087528390086,-0.5918089385981319
2022-07-14,146.31729125976562,0.9052128949039618,0.11366498652278845,-0.39196540591758494,0.1961063711172495,-0.6324427859500014,1.0055806117077597,0.1585805848838308,-0.05227334548023093,-0.13799393335649032,-0.2600531815333878,-0.02115535534602236,0.08979488923227014,0.2511695664741047,-0.5663087528390086,-0.5918089385981319
2022-07-15,147.99264526367188,0.5625576141340568,0.11366498652278845,-0.39196540591758494,0.1961063711172495,-0.6324427859500014,0.9793917895465164,0.16198817060186235,-0.05227334548023093,-0.13799393335649032,-1.2689987950422357,-0.11316252839447953,0.08979488923227014,0.2511695664741047,-0.5663087528390086,-0.5918089385981319
2022-07-16,147.99264526367188,0.5625576141340568,0.11366498652278845,-0.39196540591758494,0.1961063711172495,-0.6324427859500014,0.9370232355088675,0.16539575631989661,-0.05227334548023093,-0.13799393335649032,-0.02259067893923789,-0.11316252839447953,0.08979488923227014,0.2511695664741047,-0.5663087528390086,-0.5918089385981319
2022-07-17,147.99264526367188,0.5625576141340568,0.11366498652278845,-0.39196540591758494,0.1961063711172495,-0.6324427859500014,0.903497666039522,0.16880334203792813,-0.05227334548023093,-0.13799393335649032,-0.02259067893923789,-0.11316252839447953,0.08979488923227014,0.2511695664741047,-0.5663087528390086,-0.5918089385981319
2022-07-18,144.93760681152344,0.7315166154995668,0.11366498652278845,-0.39196540591758494,0.1961063711172495,-0.6324427859500014,0.8751709880316592,0.17221092775595967,-0.05227334548023093,-0.13799393335649032,0.6470389902708015,-0.06779495068838882,0.08979488923227014,0.2511695664741047,-0.5663087528390086,-0.5918089385981319
2022-07-19,148.81060791015625,0.6051922129406246,0.11366498652278845,-0.39196540591758494,0.1961063711172495,-0.6324427859500014,0.8429572909686837,0.17561851347398846,-0.05227334548023093,-0.13799393335649032,-0.5020739997416355,-0.10171461228055423,0.08979488923227014,0.2511695664741047,-0.5663087528390086,-0.5918089385981319
2022-07-20,150.82101440429688,0.5072905750715948,0.11366498652278845,-0.39196540591758494,0.1961063711172495,-0.6324427859500014,0.8077311471874575,0.17902609919202273,-0.05227334548023093,-0.13799393335649032,-0.4063249899977978,-0.12800241066762144,0.08979488923227014,0.2511695664741047,-0.5663087528390086,-0.5918089385981319
2022-07-21,153.09754943847656,0.3857034505515379,0.11366498652278845,-0.39196540591758494,0.1961063711172495,-0.6324427859500014,0.7733309961138658,0.18243368491005424,-0.05227334548023093,-0.13799393335649032,-0.5115357136136497,-0.1606500546235111,0.08979488923227014,0.2511695664741047,-0.5663087528390086,-0.5918089385981319
2022-07-22,151.85580444335938,0.37307101029564366,0.11366498652278845,-0.39196540591758494,0.1961063711172495,-0.6324427859500014,0.7445670273038796,0.18584127062808578,-0.05227334548023093,-0.13799393335649032,-0.07508279200759507,-0.16404202078272756,0.08979488923227014,0.2511695664741047,-0.5663087528390086,-0.5918089385981319
2022-07-23,151.85580444335938,0.37307101029564366,0.11366498652278845,-0.39196540591758494,0.1961063711172495,-0.6324427859500014,0.7153171880625427,0.1892488563461173,-0.05227334548023093,-0.13799393335649032,-0.02259067893923789,-0.16404202078272756,0.08979488923227014,0.2511695664741047,-0.5663087528390086,-0.5918089385981319
2022-07-24,151.85580444335938,0.37307101029564366,0.11366498652278845,-0.39196540591758494,0.1961063711172495,-0.6324427859500014,0.694910324122125,0.19265644206414884,-0.05227334548023093,-0.13799393335649032,-0.02259067893923789,-0.16404202078272756,0.08979488923227014,0.2511695664741047,-0.5663087528390086,-0.5918089385981319
2022-07-25,150.73231506347656,0.4251798639988489,0.11366498652278845,-0.39196540591758494,0.1961063711172495,-0.6324427859500014,0.6761068567003645,0.19606402778218035,-0.05227334548023093,-0.13799393335649032,0.1946916103325971,-0.15005015026710286,0.08979488923227014,0.2511695664741047,-0.5663087528390086,-0.5918089385981319
2022-07-26,149.4019012451172,0.6351943714912982,0.11366498652278845,-0.39196540591758494,0.1961063711172495,-0.6324427859500014,0.663765564249844,0.19947161350021464,-0.05227334548023093,-0.13799393335649032,0.840751990944968,-0.09365866232584538,0.08979488923227014,0.2511695664741047,-0.5663087528390086,-0.5918089385981319
2022-07-27,154.51661682128906,0.4062310530244412,0.11366498652278845,-0.39196540591758494,0.1961063711172495,-0.6324427859500014,0.6457394913717215,0.2028791992182434,-0.05227334548023093,-0.13799393335649032,-0.9131268647885296,-0.15513813994135378,0.08979488923227014,0.2511695664741047,-0.5663087528390086,-0.5918089385981319
2022-07-28,155.06854248046875,0.26253693217071966,0.11366498652278845,-0.39196540591758494,0.1961063711172495,-0.6324427859500014,0.616441053966388,0.2062867849362777,-0.05227334548023093,-0.13799393335649032,-0.6163489054551926,-0.1937217853290114,0.08979488923227014,0.2511695664741047,-0.5663087528390086,-0.5918089385981319
2022-07-29,160.15371704101562,0.10463127838147558,0.11366498652278845,-0.39196540591758494,0.1961063711172495,-0.6324427859500014,0.583255597505942,0.20969437065430646,-0.05227334548023093,-0.13799393335649032,-0.7016625139647844,-0.2361214027546442,0.08979488923227014,0.2511695664741047,-0.5663087528390086,-0.5918089385981319
2022-07-30,160.15371704101562,0.10463127838147558,0.11366498652278845,-0.39196540591758494,0.1961063711172495,-0.6324427859500014,0.5473978166035292,0.21164577354819789,-0.05227334548023093,-0.13799393335649032,-0.02259067893923789,-0.2361214027546442,0.08979488923227014,0.2511695664741047,-0.5663087528390086,-0.5918089385981319
2022-07-31,160.15371704101562,0.10463127838147558,0.11366498652278845,-0.39196540591758494,0.1961063711172495,-0.6324427859500014,0.5213061722355098,0.21359717644208928,-0.05227334548023093,-0.13799393335649032,-0.02259067893923789,-0.2361214027546442,0.08979488923227014,0.24480987342836588,-0.3655166878826774,-0.6346812588190797
2022-08-01,159.16822814941406,0.3430688517449701,0.11366498652278845,-0.11403805158846975,0.20683919799309064,-0.5895950659730458,0.5025512844429767,0.21566756078130836,-0.05227334548023093,0.7343071923012036,1.0508810195745493,0.20258341289722348,0.08979488923227014,0.24480987342836588,-0.3655166878826774,-0.6346812588190797
2022-08-02,157.68994140625,0.5151860384697368,0.11366498652278845,-0.11403805158846975,0.20683919799309064,-0.5895950659730458,0.48909246590515,0.2177379451205247,-0.05227334548023093,-0.13799393335649032,0.7010698679027335,0.26668003399853696,0.08979488923227014,0.24480987342836588,-0.3655166878826774,-0.6346812588190797
2022-08-03,163.7212371826172,0.20253291625050537,0.11366498652278845,-0.11403805158846975,0.20683919799309064,-0.5895950659730458,0.4660132682553809,0.21980832945974652,-0.05227334548023093,-0.13799393335649032,-1.277252912280855,0.15024768292208837,0.08979488923227014,0.24480987342836588,-0.3655166878826774,-0.6346812588190797
2022-08-04,163.40586853027344,0.12200099667625494,0.11366498652278845,-0.11403805158846975,0.20683919799309064,-0.5895950659730458,0.4363747178411485,0.22187871379896557,-0.05227334548023093,-0.13799393335649032,-0.3749130914352596,0.12025751149448728,0.08979488923227014,0.24480987342836588,-0.3655166878826774,-0.6346812588190797
2022-08-05,163.1789093017578,0.07620821251043039,0.11366498652278845,-0.11403805158846975,0.20683919799309064,-0.5895950659730458,0.4092627344464313,0.22394909813818464,-0.05227334548023093,-0.13799393335649032,-0.22769698678764883,0.10320423057754605,0.08979488923227014,0.24480987342836588,-0.3655166878826774,-0.6346812588190797
2022-08-06,163.1789093017578,0.07620821251043039,0.11366498652278845,-0.11403805158846975,0.20683919799309064,-0.5895950659730458,0.38530895519241604,0.22601948247740372,-0.05227334548023093,-0.13799393335649032,-0.02259067893923789,0.10320423057754605,0.08979488923227014,0.24480987342836588,-0.3655166878826774,-0.6346812588190797
2022-08-07,163.1789093017578,0.07620821251043039,0.11366498652278845,-0.11403805158846975,0.20683919799309064,-0.5895950659730458,0.36835181950498747,0.2280898668166228,-0.05227334548023093,-0.13799393335649032,-0.02259067893923789,0.10320423057754605,0.08979488923227014,0.24480987342836588,-0.3655166878826774,-0.6346812588190797
2022-08-08,162.7052001953125,0.0983152088440949,0.11366498652278845,-0.11403805158846975,0.20683919799309064,-0.5895950659730458,0.35207491910274225,0.23016025115584188,-0.05227334548023093,-0.13799393335649032,0.0777844543437147,0.11143689922993873,0.08979488923227014,0.24480987342836588,-0.3655166878826774,-0.6346812588190797
2022-08-09,162.75454711914062,0.17410985037946017,0.11366498652278845,-0.11403805158846975,0.20683919799309064,-0.5895950659730458,0.3381302301335649,0.23223063549506368,-0.05227334548023093,-0.13799393335649032,0.31928608373304124,0.13966290334056203,0.08979488923227014,0.24480987342836588,-0.3655166878826774,-0.6346812588190797
